lot_frontage,lot_area,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,roof_matl,roof_style,street,land_contour,land_slope,lot_config,lot_shape,garage_type,exter_cond,exter_qual,bsmt_exposure,bldg_type,saleprice
70.0,8750,1956,1956,0.0,435.0,202.0,565.0,1202.0,1202,0,0,1202,304.0,0,35,120,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,120000
,9945,1961,1961,57.0,827.0,0.0,161.0,988.0,988,0,0,988,572.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,TA,No,1Fam,128500
56.0,8960,1927,1950,0.0,0.0,0.0,1008.0,1008.0,1028,0,0,1028,360.0,0,0,130,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,115000
50.0,3500,1947,1950,0.0,312.0,0.0,408.0,720.0,720,564,0,1284,240.0,0,35,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,110000
,24572,1977,1977,1050.0,410.0,0.0,584.0,994.0,1599,1345,0,2944,864.0,140,70,16,0,0,0,CompShg,Mansard,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,Gd,Gd,No,1Fam,150000
74.0,9056,2004,2004,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,403.0,100,35,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,178000
70.0,12320,1932,1990,0.0,0.0,0.0,637.0,637.0,959,650,0,1609,579.0,0,0,0,0,104,0,CompShg,Gable,Pave,HLS,Gtl,Inside,IR1,2Types,TA,TA,No,1Fam,199500
60.0,8238,1997,1998,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,400.0,421,72,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,183500
75.0,6000,1967,1967,0.0,257.0,0.0,367.0,624.0,1092,564,0,1656,288.0,0,180,0,0,100,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Fa,Mn,1Fam,126000
24.0,2529,1977,1977,0.0,378.0,0.0,677.0,1055.0,1055,0,0,1055,440.0,0,38,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,Twnhs,148500
60.0,10800,1939,2006,0.0,0.0,0.0,676.0,676.0,676,676,0,1352,720.0,187,0,128,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,149000
24.0,2349,1977,1977,0.0,389.0,0.0,466.0,855.0,855,601,0,1456,440.0,0,28,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,Twnhs,137900
32.0,10846,1993,1993,0.0,1619.0,0.0,100.0,1719.0,1719,0,0,1719,473.0,122,30,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,Gd,TwnhsE,324000
67.0,5604,1925,1950,0.0,468.0,0.0,396.0,864.0,864,0,0,864,0.0,0,0,96,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,TA,TA,No,1Fam,98000
21.0,1680,1973,1973,359.0,458.0,0.0,25.0,483.0,483,504,0,987,264.0,52,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Twnhs,103400
54.0,6342,1875,1996,0.0,0.0,0.0,780.0,780.0,780,240,0,1020,0.0,0,0,176,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,Gd,TA,No,1Fam,94000
34.0,4590,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,627.0,156,73,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Mn,Twnhs,209500
60.0,18062,2006,2006,662.0,0.0,0.0,1528.0,1528.0,1528,1862,0,3390,758.0,204,34,0,0,0,0,CompShg,Hip,Pave,HLS,Gtl,CulDSac,IR1,BuiltIn,TA,Ex,Gd,1Fam,545224
60.0,12900,1912,2009,0.0,0.0,0.0,780.0,780.0,780,780,0,1560,0.0,344,0,0,0,168,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,,Gd,Gd,No,1Fam,159900
140.0,19138,1951,1951,0.0,120.0,0.0,744.0,864.0,864,0,0,864,400.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,TA,TA,No,1Fam,141000
,8658,2000,2000,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,431.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,215000
,6897,1962,2010,0.0,659.0,0.0,381.0,1040.0,1040,0,0,1040,260.0,0,104,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Detchd,Gd,TA,No,1Fam,127000
75.0,9525,1954,1998,0.0,954.0,0.0,218.0,1172.0,1172,0,0,1172,366.0,240,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Av,1Fam,128000
57.0,12853,2010,2010,0.0,1032.0,0.0,610.0,1642.0,1418,0,0,1418,852.0,160,192,0,224,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,267916
52.0,6240,1931,1950,0.0,425.0,0.0,459.0,884.0,959,408,0,1367,560.0,0,0,0,0,120,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,127500
64.0,7301,2003,2003,500.0,0.0,0.0,0.0,0.0,495,1427,0,1922,672.0,0,0,177,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,BuiltIn,TA,Gd,,1Fam,198500
78.0,12090,1981,1981,210.0,588.0,228.0,606.0,1422.0,1422,0,0,1422,576.0,276,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,Gd,TA,No,1Fam,175500
,8826,2000,2000,144.0,841.0,0.0,144.0,985.0,985,857,0,1842,486.0,193,96,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,217500
57.0,8094,1915,1950,0.0,0.0,0.0,888.0,888.0,888,1074,0,1962,572.0,160,0,364,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Fa,TA,No,1Fam,149500
,10710,1966,2004,165.0,644.0,0.0,220.0,864.0,1120,0,0,1120,656.0,0,162,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,148800
85.0,16056,2005,2006,208.0,240.0,0.0,1752.0,1992.0,1992,876,0,2868,716.0,214,108,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,Av,1Fam,556581
70.0,8400,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478,0,0,1478,442.0,114,0,0,0,216,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,156500
90.0,11250,1995,1996,0.0,685.0,0.0,245.0,930.0,950,1045,0,1995,610.0,275,170,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,Gd,Av,1Fam,237000
70.0,7535,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,297.0,12,285,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,120000
88.0,12216,2005,2005,0.0,918.0,0.0,408.0,1326.0,1326,0,0,1326,388.0,120,23,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,TA,Av,1Fam,203000
30.0,3701,1987,1987,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,461.0,120,70,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,TwnhsE,130000
80.0,9760,1964,1964,360.0,674.0,106.0,0.0,780.0,798,813,0,1611,442.0,328,128,0,0,189,0,CompShg,Gable,Pave,Lvl,Mod,Inside,Reg,Attchd,TA,TA,Gd,1Fam,167900
60.0,9873,1970,1970,160.0,789.0,0.0,171.0,960.0,960,0,0,960,576.0,0,288,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Av,2fmCon,129000
72.0,10011,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,447.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,134450
,25339,1918,2007,0.0,0.0,0.0,816.0,816.0,1416,0,0,1416,576.0,0,0,112,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,TA,No,1Fam,112000
,8883,1988,1988,360.0,608.0,321.0,0.0,929.0,946,927,0,1873,619.0,108,48,0,0,144,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,207000
50.0,3000,1922,1950,0.0,0.0,0.0,1040.0,1040.0,1088,1040,0,2128,0.0,0,56,0,0,0,0,CompShg,Hip,Pave,Bnk,Gtl,Inside,Reg,,TA,TA,No,Duplex,62500
36.0,2448,2003,2004,106.0,573.0,0.0,191.0,764.0,764,862,0,1626,474.0,0,27,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Gd,No,Twnhs,154000
73.0,7100,1957,1957,0.0,708.0,0.0,108.0,816.0,816,0,0,816,308.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Detchd,TA,TA,No,1Fam,129900
36.0,2592,1976,1976,0.0,129.0,232.0,175.0,536.0,536,576,0,1112,336.0,182,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,TwnhsE,85000
,5700,1926,1950,0.0,0.0,0.0,572.0,572.0,572,539,0,1111,288.0,0,0,176,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,116900
24.0,2289,1978,1978,0.0,311.0,0.0,544.0,855.0,855,586,0,1441,440.0,28,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,Twnhs,148500
60.0,12180,1941,1950,0.0,348.0,0.0,324.0,672.0,672,252,0,924,280.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Fa,TA,No,2fmCon,80000
,7400,1984,1984,0.0,104.0,956.0,0.0,1060.0,1126,0,0,1126,506.0,178,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,TA,Av,1Fam,152000
68.0,8842,1954,1954,0.0,0.0,0.0,381.0,381.0,992,0,0,992,319.0,60,0,56,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Detchd,Gd,TA,No,1Fam,155891
60.0,8850,1920,1950,0.0,0.0,0.0,768.0,768.0,752,624,0,1376,576.0,0,54,144,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,165000
92.0,9215,2009,2010,0.0,0.0,0.0,1218.0,1218.0,1218,0,0,1218,676.0,0,136,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,204500
79.0,9480,1942,1995,224.0,386.0,0.0,342.0,728.0,888,756,0,1644,312.0,168,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,146500
82.0,11880,1978,1978,206.0,704.0,0.0,567.0,1271.0,1601,0,0,1601,478.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,157000
60.0,10800,1890,1999,0.0,0.0,0.0,1313.0,1313.0,1313,1182,0,2495,342.0,0,299,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,Mn,1Fam,184000
,7861,2002,2003,0.0,457.0,0.0,326.0,783.0,807,702,0,1509,393.0,100,75,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,183200
,11616,1962,1962,116.0,170.0,670.0,252.0,1092.0,1092,0,0,1092,288.0,0,20,144,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,139000
96.0,10542,1993,1994,651.0,1173.0,0.0,138.0,1311.0,1325,1093,0,2418,983.0,250,154,216,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,1Fam,341000
21.0,1680,1971,1971,504.0,156.0,0.0,327.0,483.0,483,504,0,987,264.0,275,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Twnhs,96000
80.0,8546,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,440.0,132,64,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,1Fam,140000
90.0,7407,1957,1996,0.0,600.0,0.0,312.0,912.0,1236,0,0,1236,923.0,0,158,158,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,149700
78.0,10140,1975,1975,0.0,788.0,0.0,268.0,1056.0,1074,0,0,1074,495.0,0,88,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,153500
80.0,14584,1952,1952,0.0,0.0,0.0,0.0,0.0,733,0,0,733,487.0,0,0,0,0,0,0,CompShg,Gable,Pave,Low,Mod,Inside,Reg,Attchd,Po,Fa,,1Fam,13100
65.0,8158,2003,2003,252.0,550.0,0.0,334.0,884.0,884,884,0,1768,543.0,0,63,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,224900
62.0,7500,2005,2005,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,1266,453.0,38,144,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,176000
85.0,10678,1992,2000,337.0,700.0,0.0,983.0,1683.0,2129,743,0,2872,541.0,0,33,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,285000
49.0,15256,2007,2007,84.0,929.0,0.0,556.0,1485.0,1464,0,0,1464,754.0,168,160,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,Gd,Gd,1Fam,282922
88.0,14200,1966,1966,309.0,445.0,0.0,479.0,924.0,1216,941,0,2157,487.0,105,66,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,1Fam,226000
82.0,12438,2006,2006,466.0,0.0,0.0,1234.0,1234.0,1264,1312,0,2576,666.0,324,100,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Ex,No,1Fam,361919
59.0,16023,2005,2006,600.0,1218.0,0.0,180.0,1398.0,1414,1384,0,2798,670.0,182,37,0,0,0,0,CompShg,Hip,Pave,HLS,Gtl,CulDSac,IR1,BuiltIn,Ex,Gd,Gd,1Fam,457347
155.0,20064,1976,1976,0.0,51.0,915.0,0.0,966.0,1743,0,0,1743,529.0,646,0,0,0,0,0,WdShngl,Shed,Pave,Low,Sev,Inside,IR1,Attchd,TA,Gd,Gd,1Fam,279000
,9819,1977,1977,0.0,1567.0,0.0,0.0,1567.0,1567,0,0,1567,714.0,264,32,0,0,0,0,CompShg,Gable,Pave,Lvl,Mod,Inside,IR1,Attchd,TA,TA,Gd,1Fam,196000
80.0,10400,1976,1976,189.0,0.0,0.0,1090.0,1090.0,1370,0,0,1370,479.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,152000
91.0,11643,1969,1969,368.0,500.0,0.0,748.0,1248.0,1338,1296,0,2634,968.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,Duplex,200000
78.0,11645,2005,2006,198.0,1122.0,0.0,448.0,1570.0,1590,0,0,1590,754.0,176,80,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,1Fam,294900
61.0,7328,2008,2009,140.0,0.0,0.0,1450.0,1450.0,1450,0,0,1450,788.0,0,93,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,224243
72.0,7822,1915,1950,0.0,0.0,0.0,832.0,832.0,846,492,0,1338,528.0,0,0,208,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Corner,Reg,Detchd,Fa,TA,No,1Fam,92000
65.0,9018,2007,2007,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,400.0,100,24,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Av,1Fam,179540
103.0,13472,2003,2003,922.0,56.0,0.0,2336.0,2392.0,2392,0,0,2392,968.0,248,105,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Ex,Gd,1Fam,386250
,1533,1970,1970,0.0,503.0,0.0,27.0,530.0,530,462,0,992,297.0,112,97,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,TA,Av,Twnhs,106500
85.0,11003,2008,2008,160.0,765.0,0.0,252.0,1017.0,1026,981,0,2007,812.0,168,52,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Ex,Av,1Fam,310000
83.0,10790,1998,1998,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,2385,600.0,120,38,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,Gd,No,1Fam,252000
53.0,7128,1941,1950,0.0,364.0,0.0,554.0,918.0,918,728,0,1646,240.0,0,0,0,0,126,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,Gd,TA,No,1Fam,164000
64.0,7713,2007,2007,16.0,0.0,0.0,728.0,728.0,728,728,0,1456,400.0,100,24,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,177594
52.0,6240,1936,1980,0.0,276.0,0.0,252.0,528.0,548,492,0,1040,624.0,306,0,32,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,123900
86.0,22420,1918,1950,0.0,1128.0,0.0,242.0,1370.0,1370,1254,0,2624,864.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,TA,No,1Fam,239000
85.0,15300,1965,1977,0.0,42.0,0.0,1026.0,1068.0,1264,0,0,1264,528.0,0,0,0,0,0,0,CompShg,Hip,Pave,Bnk,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,169000
,3196,2003,2004,18.0,0.0,0.0,1374.0,1374.0,1557,0,0,1557,420.0,143,20,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Gd,TwnhsE,234000
72.0,9360,1977,1977,0.0,841.0,116.0,0.0,957.0,1287,0,0,1287,541.0,302,39,0,0,120,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Attchd,TA,TA,Av,1Fam,173000
,11241,1970,1970,180.0,578.0,0.0,426.0,1004.0,1004,0,0,1004,480.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,IR1,Attchd,TA,TA,No,1Fam,149000
81.0,9260,2007,2007,0.0,0.0,0.0,1162.0,1162.0,1162,0,0,1162,483.0,0,32,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,Gd,Mn,1Fam,170000
90.0,7993,2008,2009,,0.0,0.0,1436.0,1436.0,1436,0,0,1436,529.0,0,121,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,225000
94.0,9239,1963,2003,0.0,634.0,0.0,326.0,960.0,960,0,0,960,300.0,168,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,Gd,TA,No,1Fam,144900
60.0,10044,1968,1968,0.0,1070.0,0.0,126.0,1196.0,1196,0,0,1196,336.0,257,0,168,0,0,0,CompShg,Gable,Pave,Low,Gtl,CulDSac,IR1,Attchd,TA,TA,Gd,1Fam,144000
43.0,3182,2004,2005,16.0,24.0,0.0,1232.0,1256.0,1269,0,0,1269,430.0,146,20,0,0,144,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,TwnhsE,192000
60.0,7626,1952,2005,0.0,931.0,0.0,100.0,1031.0,1031,0,0,1031,230.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,No,1Fam,145500
60.0,7008,1900,1998,0.0,0.0,0.0,448.0,448.0,448,272,0,720,280.0,0,0,70,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,No,1Fam,86900
128.0,12160,1953,1953,90.0,1024.0,0.0,481.0,1505.0,1505,0,0,1505,505.0,0,0,0,162,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,149500
50.0,6305,1938,1950,0.0,0.0,0.0,920.0,920.0,954,0,0,954,240.0,0,0,0,0,0,0,CompShg,Gable,Pave,Bnk,Gtl,Inside,Reg,Basment,Gd,TA,No,1Fam,119750
68.0,8846,2005,2006,0.0,0.0,0.0,750.0,750.0,750,750,0,1500,564.0,0,35,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,173900
,10659,1961,1961,0.0,915.0,0.0,135.0,1050.0,1050,0,0,1050,368.0,0,319,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,TA,No,1Fam,136500
68.0,13108,1994,1994,0.0,0.0,0.0,2062.0,2062.0,2079,608,0,2687,618.0,168,12,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,No,1Fam,270000
,13500,1960,1975,0.0,429.0,1080.0,93.0,1602.0,1252,0,0,1252,564.0,409,0,0,0,0,0,CompShg,Flat,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,Gd,1Fam,235000
62.0,7750,1999,2000,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,400.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,BuiltIn,TA,TA,No,1Fam,156000
60.0,12450,2003,2004,0.0,836.0,0.0,278.0,1114.0,1114,0,0,1114,576.0,0,42,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Detchd,TA,TA,No,1Fam,153000
,4500,1999,1999,425.0,883.0,0.0,341.0,1224.0,1224,0,0,1224,402.0,0,304,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,FR2,Reg,Attchd,TA,TA,No,TwnhsE,165000
77.0,11198,2005,2007,245.0,0.0,0.0,1122.0,1122.0,1134,1370,0,2504,656.0,144,39,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,IR1,BuiltIn,TA,Gd,No,1Fam,325000
79.0,6221,1941,1950,0.0,533.0,0.0,195.0,728.0,760,595,0,1355,528.0,0,0,0,0,144,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Detchd,TA,TA,No,2fmCon,140000
120.0,13200,1963,1963,234.0,375.0,0.0,366.0,741.0,1497,797,0,2294,658.0,0,110,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,TA,No,1Fam,202500
65.0,8769,2008,2008,766.0,1540.0,0.0,162.0,1702.0,1702,0,0,1702,1052.0,0,72,0,0,224,0,CompShg,Hip,Pave,Lvl,Gtl,Corner,Reg,Attchd,TA,Ex,No,TwnhsE,367294
85.0,10200,1988,1989,219.0,783.0,0.0,678.0,1461.0,1509,0,0,1509,600.0,224,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,Gd,Av,1Fam,175000
60.0,9550,1915,1970,0.0,216.0,0.0,540.0,756.0,961,756,0,1717,642.0,0,35,272,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Detchd,TA,TA,No,1Fam,140000
42.0,10331,1985,1985,0.0,215.0,80.0,970.0,1265.0,1240,0,0,1240,528.0,232,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,CulDSac,Reg,Attchd,TA,TA,No,1Fam,174000
59.0,9587,2005,2005,182.0,655.0,0.0,201.0,856.0,1166,0,0,1166,400.0,212,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Attchd,TA,Gd,Gd,1Fam,190000
90.0,9900,1910,2002,0.0,0.0,0.0,504.0,504.0,764,700,0,1464,0.0,0,0,176,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,,TA,Gd,No,1Fam,129000
,22002,1959,1991,136.0,1386.0,0.0,206.0,1592.0,1652,0,0,1652,510.0,0,0,0,0,201,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,Mn,1Fam,200000
100.0,13000,1968,1968,576.0,448.0,0.0,448.0,896.0,1182,960,0,2142,509.0,0,72,0,0,252,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,No,1Fam,193500
75.0,8250,1964,1964,260.0,787.0,0.0,305.0,1092.0,1092,0,0,1092,504.0,0,0,0,0,0,0,CompShg,Hip,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,No,1Fam,145000
81.0,8170,1929,1950,270.0,526.0,0.0,496.0,1022.0,1122,549,0,1671,451.0,0,0,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,IR1,Detchd,Gd,Gd,No,1Fam,218000
80.0,12048,1952,2002,232.0,0.0,0.0,0.0,0.0,1488,0,0,1488,569.0,0,189,36,0,348,0,CompShg,Gable,Pave,Lvl,Gtl,Inside,Reg,Attchd,TA,TA,,1Fam,135000
89.0,10858,1952,1952,150.0,40.0,0.0,1404.0,1444.0,1624,0,0,1624,240.0,0,40,324,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,Reg,Attchd,Gd,TA,Mn,1Fam,146500
61.0,7577,2005,2006,256.0,20.0,0.0,1342.0,1362.0,1362,0,0,1362,460.0,192,28,0,0,0,0,CompShg,Gable,Pave,Lvl,Gtl,Corner,IR1,Attchd,TA,Gd,Av,TwnhsE,194700
