lot_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,gr_liv_area,low_qual_fin_sf,year_remod/add,mas_vnr_area,year_built,yr_sold,bsmt_impact,basement_volume,basement_visible_surface_area,structure_square_footage,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,saleprice
10800,720.0,187,0,128,0,0,0,1352,0,2006,0.0,1939,2009,0.0,2028.0,507.0,2028.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,149000
2349,440.0,0,28,0,0,0,0,1456,0,1977,0.0,1977,2009,0.0,3420.0,855.0,2311.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137900
10846,473.0,122,30,0,0,0,0,1719,0,1993,0.0,1993,2008,3438.0,6876.0,1719.0,3438.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,324000
5604,0.0,0,0,96,0,0,0,864,0,1950,0.0,1925,2008,0.0,2592.0,648.0,1728.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98000
1680,264.0,52,0,0,0,0,0,987,0,1973,359.0,1973,2008,0.0,1449.0,362.25,1470.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,103400
6342,0.0,0,0,176,0,0,0,1020,0,1996,0.0,1875,2010,0.0,2340.0,585.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,94000
4590,627.0,156,73,0,0,0,0,1554,0,2006,108.0,2006,2007,777.0,6216.0,1554.0,3108.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,209500
18062,758.0,204,34,0,0,0,0,3390,0,2006,662.0,2006,2006,3056.0,7640.0,1910.0,4918.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,545224
12900,0.0,344,0,0,0,168,0,1560,0,2009,0.0,1912,2010,0.0,2340.0,585.0,2340.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,159900
19138,400.0,0,0,0,0,0,0,864,0,1951,0.0,1951,2010,0.0,2592.0,648.0,1728.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,141000
9525,366.0,240,0,0,0,0,0,1172,0,1998,0.0,1954,2010,1172.0,3516.0,879.0,2344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,128000
12853,852.0,160,192,0,224,0,0,1418,0,2010,0.0,2010,2010,0.0,8210.0,2052.5,3060.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,267916
6240,560.0,0,0,0,0,120,0,1367,0,1950,0.0,1931,2007,0.0,2652.0,663.0,2251.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,127500
7301,672.0,0,0,177,0,0,0,1922,0,2003,500.0,2003,2009,,,,1922.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,198500
12090,576.0,276,0,0,0,0,0,1422,0,1981,210.0,1981,2008,0.0,5688.0,1422.0,2844.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,175500
8094,572.0,160,0,364,0,0,0,1962,0,1950,0.0,1915,2010,0.0,2664.0,666.0,2850.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,149500
16056,716.0,214,108,0,0,0,0,2868,0,2006,208.0,2005,2006,1992.0,9960.0,2490.0,4860.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,556581
8400,442.0,114,0,0,0,216,0,1478,0,1957,0.0,1957,2009,0.0,4434.0,1108.5,2956.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156500
11250,610.0,275,170,0,0,0,0,1995,0,1996,0.0,1995,2006,930.0,3720.0,930.0,2925.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,237000
7535,297.0,12,285,0,0,0,0,912,0,1985,0.0,1958,2007,0.0,2736.0,684.0,1824.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120000
12216,388.0,120,23,0,0,0,0,1326,0,2005,0.0,2005,2007,1326.0,5304.0,1326.0,2652.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,203000
3701,461.0,120,70,0,0,0,0,1204,0,1987,0.0,1987,2006,0.0,4764.0,1191.0,2395.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,130000
9760,442.0,328,128,0,0,189,0,1611,0,1964,360.0,1964,2008,1560.0,2340.0,585.0,2391.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,167900
9873,576.0,0,288,0,0,0,0,960,0,1970,160.0,1970,2006,960.0,2880.0,720.0,1920.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,129000
10011,447.0,0,0,0,0,0,0,1236,0,1996,64.0,1957,2006,0.0,3210.0,802.5,2306.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,134450
3000,0.0,0,56,0,0,0,0,2128,0,1950,0.0,1922,2009,0.0,3120.0,780.0,3168.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62500
2448,474.0,0,27,0,0,0,0,1626,0,2004,106.0,2003,2008,0.0,3056.0,764.0,2390.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154000
7100,308.0,0,0,0,0,0,0,816,0,1957,0.0,1957,2006,0.0,2448.0,612.0,1632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129900
2592,336.0,182,0,0,0,0,0,1112,0,1976,0.0,1976,2010,0.0,2144.0,536.0,1648.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,85000
2289,440.0,28,0,0,0,0,0,1441,0,1978,0.0,1978,2009,0.0,2565.0,641.25,2296.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148500
12180,280.0,0,0,0,0,0,0,924,0,1950,0.0,1941,2010,0.0,2688.0,672.0,1596.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80000
8842,319.0,60,0,56,0,0,0,992,0,1954,0.0,1954,2010,0.0,762.0,190.5,1373.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,155891
8850,576.0,0,54,144,0,0,0,1376,0,1950,0.0,1920,2007,0.0,2304.0,576.0,2144.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,165000
9215,676.0,0,136,0,0,0,0,1218,0,2010,0.0,2009,2010,0.0,4872.0,1218.0,2436.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,204500
9480,312.0,168,0,0,0,0,0,1644,0,1995,224.0,1942,2007,0.0,2184.0,546.0,2372.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,146500
11880,478.0,0,0,0,0,0,0,1601,0,1978,206.0,1978,2009,0.0,5084.0,1271.0,2872.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,157000
10800,342.0,0,299,0,0,0,0,2495,0,1999,0.0,1890,2008,656.5,3939.0,984.75,3808.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,184000
10542,983.0,250,154,216,0,0,0,2418,0,1994,651.0,1993,2008,2622.0,5244.0,1311.0,3729.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,341000
1680,264.0,275,0,0,0,0,0,987,0,1971,504.0,1971,2010,0.0,1449.0,362.25,1470.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,96000
8546,440.0,132,64,0,0,0,0,1121,0,2004,0.0,2003,2010,0.0,4484.0,1121.0,2242.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140000
7407,923.0,0,158,158,0,0,0,1236,0,1996,0.0,1957,2010,0.0,2736.0,684.0,2148.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,149700
10140,495.0,0,88,0,0,0,0,1074,0,1975,0.0,1975,2006,0.0,4224.0,1056.0,2130.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,153500
14584,487.0,0,0,0,0,0,0,733,0,1952,0.0,1952,2008,,,,733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13100
8158,543.0,0,63,0,0,0,0,1768,0,2003,252.0,2003,2008,0.0,3536.0,884.0,2652.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,224900
7500,453.0,38,144,0,0,0,0,1266,0,2005,0.0,2005,2006,0.0,5028.0,1257.0,2523.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,176000
10678,541.0,0,33,0,0,0,0,2872,0,2000,337.0,1992,2007,0.0,6732.0,1683.0,4555.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,285000
15256,754.0,168,160,0,0,0,0,1464,0,2007,84.0,2007,2007,2970.0,5940.0,1485.0,2949.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,282922
14200,487.0,105,66,0,0,0,0,2157,0,1966,309.0,1966,2006,0.0,2772.0,693.0,3081.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,226000
12438,666.0,324,100,0,0,0,0,2576,0,2006,466.0,2006,2006,0.0,6170.0,1542.5,3810.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,361919
16023,670.0,182,37,0,0,0,0,2798,0,2006,600.0,2005,2006,2796.0,6990.0,1747.5,4196.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,457347
20064,529.0,646,0,0,0,0,0,1743,0,1976,0.0,1976,2007,1932.0,3864.0,966.0,2709.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,279000
10400,479.0,0,0,0,0,0,0,1370,0,1976,189.0,1976,2009,0.0,4360.0,1090.0,2460.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,152000
11643,968.0,0,0,0,0,0,0,2634,0,1969,368.0,1969,2009,0.0,3744.0,936.0,3882.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,200000
11645,754.0,176,80,0,0,0,0,1590,0,2006,198.0,2005,2006,3140.0,7850.0,1962.5,3160.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,294900
7328,788.0,0,93,0,0,0,0,1450,0,2009,140.0,2008,2009,0.0,5800.0,1450.0,2900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,224243
7822,528.0,0,0,208,0,0,0,1338,0,1950,0.0,1915,2006,0.0,1664.0,416.0,2170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92000
9018,400.0,100,24,0,0,0,0,1456,0,2007,0.0,2007,2007,728.0,2912.0,728.0,2184.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,179540
13472,968.0,248,105,0,0,0,0,2392,0,2003,922.0,2003,2009,4784.0,11960.0,2990.0,4784.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,386250
11003,812.0,168,52,0,0,0,0,2007,0,2008,160.0,2008,2009,1017.0,5085.0,1271.25,3024.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,310000
10790,600.0,120,38,0,0,0,0,2385,0,1998,275.0,1998,2007,0.0,4264.0,1066.0,3451.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,252000
7128,240.0,0,0,0,0,126,0,1646,0,1950,0.0,1941,2007,0.0,2754.0,688.5,2564.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,164000
7713,400.0,100,24,0,0,0,0,1456,0,2007,16.0,2007,2007,0.0,2912.0,728.0,2184.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,177594
6240,624.0,306,0,32,0,0,0,1040,0,1980,0.0,1936,2010,0.0,1584.0,396.0,1568.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,123900
22420,864.0,0,0,0,0,0,0,2624,0,1950,0.0,1918,2007,0.0,5480.0,1370.0,3994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,239000
15300,528.0,0,0,0,0,0,0,1264,0,1977,0.0,1965,2010,0.0,3204.0,801.0,2332.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,169000
9360,541.0,302,39,0,0,120,0,1287,0,1977,0.0,1977,2009,957.0,3828.0,957.0,2244.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,173000
9260,483.0,0,32,0,0,0,0,1162,0,2007,0.0,2007,2008,581.0,4648.0,1162.0,2324.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,170000
7993,529.0,0,121,0,0,0,0,1436,0,2009,,2008,2009,0.0,7180.0,1795.0,2872.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225000
9239,300.0,168,0,0,0,0,0,960,0,2003,0.0,1963,2008,0.0,2880.0,720.0,1920.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,144900
10044,336.0,257,0,168,0,0,0,1196,0,1968,0.0,1968,2010,2392.0,4784.0,1196.0,2392.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,144000
3182,430.0,146,20,0,0,144,0,1269,0,2005,16.0,2004,2010,0.0,5024.0,1256.0,2525.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,192000
7626,230.0,0,0,0,0,0,0,1031,0,2005,0.0,1952,2009,0.0,3093.0,773.25,2062.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,145500
7008,280.0,0,0,70,0,0,0,720,0,1998,0.0,1900,2006,0.0,896.0,224.0,1168.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,86900
12160,505.0,0,0,0,162,0,0,1505,0,1953,90.0,1953,2009,0.0,4515.0,1128.75,3010.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,149500
6305,240.0,0,0,0,0,0,0,954,0,1950,0.0,1938,2007,0.0,1840.0,460.0,1874.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,119750
8846,564.0,0,35,0,0,0,0,1500,0,2006,0.0,2005,2006,0.0,3000.0,750.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,173900
13108,618.0,168,12,0,0,0,0,2687,0,1994,0.0,1994,2006,0.0,8248.0,2062.0,4749.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,270000
7750,400.0,0,0,0,0,0,0,1430,0,2000,0.0,1999,2009,0.0,1536.0,384.0,1814.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,156000
12450,576.0,0,42,0,0,0,0,1114,0,2004,0.0,2003,2009,0.0,4456.0,1114.0,2228.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153000
11198,656.0,144,39,0,0,0,0,2504,0,2007,245.0,2005,2008,0.0,4488.0,1122.0,3626.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,325000
6221,528.0,0,0,0,0,144,0,1355,0,1950,0.0,1941,2007,0.0,2184.0,546.0,2083.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140000
13200,658.0,0,110,0,0,0,0,2294,0,1963,234.0,1963,2007,0.0,2223.0,555.75,3035.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202500
8769,1052.0,0,72,0,0,224,0,1702,0,2008,766.0,2008,2008,0.0,8510.0,2127.5,3404.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,367294
10200,600.0,224,0,0,0,0,0,1509,0,1989,219.0,1988,2008,1461.0,5844.0,1461.0,2970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,175000
9550,642.0,0,35,272,0,0,0,1717,0,1970,0.0,1915,2006,0.0,2268.0,567.0,2473.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,140000
10331,528.0,232,0,0,0,0,0,1240,0,1985,0.0,1985,2007,0.0,5060.0,1265.0,2505.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,174000
9587,400.0,212,0,0,0,0,0,1166,0,2005,182.0,2005,2008,1712.0,3424.0,856.0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,190000
9900,0.0,0,0,176,0,0,0,1464,0,2002,0.0,1910,2009,0.0,1512.0,378.0,1968.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,129000
13000,509.0,0,72,0,0,252,0,2142,0,1968,576.0,1968,2009,0.0,3584.0,896.0,3038.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,193500
8250,504.0,0,0,0,0,0,0,1092,0,1964,260.0,1964,2008,0.0,4368.0,1092.0,2184.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,145000
8170,451.0,0,0,0,0,0,0,1671,0,1950,270.0,1929,2006,0.0,3066.0,766.5,2693.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,218000
12048,569.0,0,189,36,0,348,0,1488,0,2002,232.0,1952,2006,,,,1488.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,135000
10858,240.0,0,40,324,0,0,0,1624,0,1952,150.0,1952,2006,722.0,4332.0,1083.0,3068.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,146500
7577,460.0,192,28,0,0,0,0,1362,0,2006,256.0,2005,2007,1362.0,5448.0,1362.0,2724.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,194700
7500,462.0,168,168,0,0,0,0,1218,0,2008,210.0,2007,2008,0.0,4872.0,1218.0,2436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,230348
6120,288.0,0,0,128,0,0,0,1068,0,1950,0.0,1923,2010,0.0,2248.0,562.0,2192.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,109500
23580,576.0,136,28,0,0,0,0,1625,0,1979,0.0,1979,2006,3250.0,6500.0,1625.0,3250.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,242500
5306,504.0,441,35,0,0,0,0,1767,0,1987,0.0,1987,2006,0.0,4256.0,1064.0,2831.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,239000
8092,286.0,0,0,0,0,0,0,1050,0,2000,176.0,1954,2006,0.0,3150.0,787.5,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,156000
8593,352.0,0,0,0,0,0,0,907,0,1957,0.0,1957,2008,0.0,2721.0,680.25,1814.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109008
11067,256.0,48,0,0,0,0,0,845,205,1950,0.0,1939,2007,,,,640.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68104
9900,504.0,0,0,120,0,0,0,1209,0,1966,0.0,1966,2010,0.0,4836.0,1209.0,2418.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,159000
4882,231.0,0,0,0,0,0,0,906,0,1950,0.0,1937,2008,0.0,1044.0,261.0,1254.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,87000
8772,502.0,136,43,0,0,0,0,1336,0,2006,0.0,2005,2006,668.0,5344.0,1336.0,2672.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,198000
7628,440.0,187,0,0,0,0,0,1656,0,1985,0.0,1940,2008,0.0,2403.0,600.75,2457.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,119164
8335,0.0,0,36,190,0,0,0,1124,0,1954,0.0,1954,2006,,,,1124.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,93000
8220,431.0,108,0,0,0,0,0,1892,0,2001,647.0,2000,2008,982.0,3928.0,982.0,2874.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,226750
10615,420.0,0,74,0,0,0,0,1699,0,1970,0.0,1900,2009,489.0,1956.0,489.0,2677.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95000
6000,312.0,221,0,48,0,0,0,1416,0,1950,0.0,1948,2010,0.0,2340.0,585.0,2196.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,139900
5350,0.0,263,0,0,0,0,0,1306,0,1966,0.0,1940,2010,0.0,2184.0,546.0,2034.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,76500
5400,308.0,88,108,0,0,0,0,672,0,2005,0.0,1940,2008,0.0,2016.0,504.0,1344.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,86900
9520,286.0,134,0,0,0,0,0,930,0,1953,115.0,1953,2008,0.0,3644.0,911.0,1841.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99000
