,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sqft,total_bath,total_porch_sf,total_home_quality,sqft_to_lot_ratio,sqft_to_quality_ratio,bed_to_bath_ratio,bsmt_to_totalsqft_ratio,porch_to_totalsqft_ratio,diff_grnd_livarea_totalsqft,size_relative_to_the_neighbors,lot_frontage_relative_to_the_neighbors,lot_area_relative_to_the_neighbors,remodeled_relative_to_the_neighbors,built_relative_to_the_neighbors,houses_in_neighborhood_with_basement,houses_in_neighborhood_with_garage,houses_in_neighborhood_with_fireplace,houses_in_neighborhood_with_pool,sqft_to_rooms_ratio,lot_frontage_to_lot_area_ratio
32,2517,120,RL,30.0,9549,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2.0,TA,TA,Y,0,30,0,0,216,0,Gd,MnPrv,Shed,0,4,2006,WD ,270000,1494,1.5,246,13,0.15645617342130066,114.92307692307692,1.3333333333333333,1.0,0.1646586345381526,0,17,68.08917633370974,16171.35294117647,1990.0,1981.0,17,17,17,17,249.0,0.0031416902293433867
33,1933,20,RL,60.0,10950,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1952.0,Unf,2.0,TA,TA,N,0,48,0,0,0,0,Gd,MnPrv,Shed,0,4,2007,WD ,125000,948,1.0,48,12,0.08657534246575342,79.0,2.0,1.0,0.05063291139240506,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,189.6,0.005479452054794521
34,820,20,RL,79.0,10637,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,TA,TA,Y,208,44,0,0,0,0,Gd,MnPrv,Shed,0,9,2009,WD ,297000,1718,2.0,44,13,0.16151170442794022,132.15384615384616,1.5,0.9924330616996507,0.025611175785797437,0,180,70.48252213819401,10227.283333333333,2002.0,2001.0,180,180,180,180,245.42857142857142,0.00742690608254207
35,675,20,RL,80.0,9000,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,Fa,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Basment,1958.0,RFn,1.0,TA,TA,Y,0,28,64,0,0,0,Gd,MnPrv,Shed,0,4,2009,WD ,113500,1142,1.0,92,12,0.12688888888888888,95.16666666666667,2.0,0.14010507880910683,0.08056042031523643,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,228.4,0.008888888888888889
36,2910,160,RM,41.0,2665,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,Ex,Y,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1.0,TA,TA,Y,104,26,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD ,127000,1475,2.0,26,11,0.5534709193245778,134.0909090909091,2.0,0.5132203389830509,0.017627118644067796,0,24,32.068208260616636,2264.2083333333335,1972.5,1972.0,24,24,24,24,245.83333333333334,0.015384615384615385
37,21,20,RL,105.0,11751,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,Ex,Y,SBrkr,1844,0,0,1844,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2.0,TA,TA,Y,0,122,0,0,0,0,Gd,MnPrv,Shed,0,1,2010,COD,190000,1844,2.0,122,12,0.1569228150795677,153.66666666666666,1.5,1.0,0.06616052060737528,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,263.42857142857144,0.008935409752361501
38,1873,20,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,9,2007,WD ,175500,1242,1.5,0,13,0.129375,95.53846153846153,2.0,1.0,0.0,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,207.0,0.008333333333333333
39,2125,20,RL,60.0,8428,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1995.0,Unf,1.0,TA,TA,Y,256,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD ,146000,990,1.0,0,12,0.1174655908875178,82.5,3.0,1.0,0.0,0,180,70.48252213819401,10227.283333333333,2002.0,2001.0,180,180,180,180,198.0,0.007119126720455624
40,1489,20,RL,75.0,9937,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,Gd,Y,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1965.0,Fin,1.0,TA,TA,Y,736,68,0,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD ,147500,1256,1.5,68,11,0.12639629666901478,114.18181818181819,2.0,1.0,0.054140127388535034,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,209.33333333333334,0.007547549562242125
41,2383,20,RL,107.0,13891,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,98.79773063640849,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,2076,0,0,2076,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,TA,TA,Y,216,229,0,0,0,0,Gd,MnPrv,Shed,0,9,2006,New,465000,2076,2.5,229,15,0.14944928370887625,138.4,0.8,1.0,0.1103082851637765,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,296.57142857142856,0.007702829169966165
42,983,85,RL,68.87899941826643,9101,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,TA,TA,Y,303,30,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD ,165500,1110,1.0,30,11,0.1219646192726074,100.9090909090909,1.0,0.9882882882882883,0.02702702702702703,0,82,74.10906085500646,11647.329268292682,1984.0,1980.5,82,82,82,82,277.5,0.007568289135069381
43,1325,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,Ex,N,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,1954.0,Unf,1.0,Fa,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2008,WD ,131500,1795,2.0,0,10,0.14773662551440328,179.5,2.0,0.584958217270195,0.0,0,163,63.0262208374822,8439.61963190184,1965.0,1920.0,163,163,163,163,256.42857142857144,0.006666666666666667
44,1378,20,RL,70.0,11200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1965.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,2,2008,WD ,129500,1040,1.0,0,10,0.09285714285714286,104.0,3.0,1.0,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,208.0,0.00625
45,1537,70,RL,100.0,9670,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,1935.0,Fin,2.0,Fa,TA,Y,0,0,207,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD ,257076,1873,1.5,207,14,0.1936918304033092,133.78571428571428,2.6666666666666665,0.3246129204484784,0.11051788574479444,0,71,69.18399986890513,11667.732394366198,1991.0,1940.0,71,71,71,71,208.11111111111111,0.010341261633919338
46,905,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,TA,6,Min2,0,Gd,Detchd,1977.0,Unf,2.0,TA,TA,Y,0,68,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD ,117000,1604,2.0,68,10,0.1458446990361884,160.4,1.5,0.6134663341645885,0.04239401496259352,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,267.3333333333333,0.005455537370430988
47,1532,70,RL,60.0,7200,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1.0,TA,TA,P,0,0,112,0,0,0,Gd,MnPrv,Shed,0,2,2008,WD ,149000,1502,1.5,112,13,0.2086111111111111,115.53846153846153,2.0,0.5166444740346205,0.07456724367509987,0,71,69.18399986890513,11667.732394366198,1991.0,1940.0,71,71,71,71,250.33333333333334,0.008333333333333333
48,132,20,RL,80.0,9920,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1954.0,RFn,1.0,TA,TA,Y,0,0,164,0,0,0,Gd,MnPrv,Shed,0,2,2010,WD ,128000,1063,1.0,164,10,0.10715725806451613,106.3,3.0,0.993414863593603,0.15428033866415805,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,177.16666666666666,0.008064516129032258
49,1078,160,RL,36.0,2448,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,Gd,BuiltIn,2003.0,RFn,2.0,TA,TA,Y,0,27,0,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD ,155000,1626,2.5,27,12,0.6642156862745098,135.5,0.8,0.4698646986469865,0.016605166051660517,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,271.0,0.014705882352941176
50,2511,160,FV,68.87899941826643,2998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2000.0,Unf,2.0,TA,TA,Y,0,32,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD ,166000,1524,2.5,32,11,0.5083388925950634,138.54545454545453,0.8,0.49606299212598426,0.02099737532808399,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,381.0,0.02297498312817426
51,912,50,RL,65.0,7804,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2.0,TA,TA,Y,431,44,0,0,0,0,Gd,MnPrv,Shed,0,12,2009,WD ,135000,1981,2.0,44,7,0.2538441824705279,283.0,2.0,0.5663806158505805,0.02221100454316002,0,32,58.714968731820825,7289.28125,1950.0,1928.0,32,32,32,32,283.0,0.00832906201947719
52,2351,60,RL,80.0,16692,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2.0,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000,2784,3.5,552,12,0.1667864845434939,232.0,1.4285714285714286,0.5,0.19827586206896552,0,87,76.93667796700832,11752.988505747126,1978.0,1976.0,87,87,87,87,232.0,0.004792715073088905
53,330,160,RM,21.0,1476,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,200,26,0,0,0,0,Gd,MnPrv,Shed,0,3,2010,WD ,76000,1092,1.5,26,11,0.7398373983739838,99.27272727272727,2.0,0.5,0.023809523809523808,0,24,32.068208260616636,2264.2083333333335,1972.5,1972.0,24,24,24,24,218.4,0.014227642276422764
54,2586,20,RL,75.0,10170,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1951.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD ,155000,1575,1.5,0,12,0.15486725663716813,131.25,1.3333333333333333,0.13714285714285715,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,315.0,0.007374631268436578
55,224,60,RL,80.0,9364,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,1969.0,Fin,1.0,TA,TA,Y,379,36,0,0,0,0,Gd,MnPrv,Shed,0,3,2010,WD ,158000,1352,1.5,36,13,0.1443827424177702,104.0,2.6666666666666665,0.49038461538461536,0.026627218934911243,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,193.14285714285714,0.00854335753951303
56,98,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2004.0,RFn,2.0,TA,TA,Y,0,172,0,0,0,0,Gd,MnPrv,Shed,0,2,2010,WD ,149500,1200,2.5,172,12,0.4716981132075472,100.0,0.8,0.5,0.14333333333333334,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,300.0,0.009433962264150943
57,2565,20,RL,82.0,9888,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1954.0,Unf,1.0,TA,TA,Y,0,0,160,0,0,0,Gd,MnPrv,Shed,0,3,2006,WD ,121000,936,1.0,160,11,0.09466019417475728,85.0909090909091,2.0,1.0,0.17094017094017094,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,187.2,0.008292880258899677
58,1934,20,RL,68.0,7942,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1953.0,Fin,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD ,136000,1040,1.0,0,13,0.13094938302694537,80.0,3.0,1.0,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,173.33333333333334,0.008562075044069504
59,997,60,RL,68.87899941826643,15038,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,TA,TA,Y,168,84,0,0,0,0,Gd,MnPrv,Shed,0,11,2008,WD ,173000,1636,2.5,84,11,0.10879106264130868,148.72727272727272,1.2,0.5599022004889975,0.05134474327628362,0,116,70.99484463701828,11143.068965517241,2000.0,2000.0,116,116,116,116,233.71428571428572,0.004580329792410322
60,64,60,RL,92.0,11764,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3.0,TA,TA,Y,132,57,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD ,290000,2270,2.5,57,15,0.19296157769466168,151.33333333333334,1.6,0.507488986784141,0.025110132158590308,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,252.22222222222223,0.007820469228153689
61,1799,60,FV,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,TA,TA,Y,208,364,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,New,303477,2610,2.5,364,13,0.29,200.76923076923077,1.6,0.453639846743295,0.13946360153256704,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,237.27272727272728,0.008333333333333333
62,230,20,RL,68.87899941826643,20062,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977.0,RFn,2.0,TA,TA,Y,496,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD ,270000,1483,1.5,0,14,0.0739208453793241,105.92857142857143,0.6666666666666666,0.9575185434929198,0.0,0,27,79.3772218990369,28538.14814814815,1989.0,1966.0,27,27,27,27,370.75,0.0034333067200810704
63,1295,50,RM,81.0,7308,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,Fa,Fa,N,0,0,236,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD ,122250,1740,1.0,236,10,0.23809523809523808,174.0,2.0,0.5379310344827586,0.135632183908046,0,163,63.0262208374822,8439.61963190184,1965.0,1920.0,163,163,163,163,290.0,0.011083743842364532
64,638,20,RL,70.0,8750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Gd,Attchd,1955.0,Unf,1.0,TA,TA,Y,280,0,0,0,0,0,Gd,GdWo,Shed,0,7,2009,WD ,153000,1382,1.0,0,10,0.15794285714285713,138.2,3.0,1.0,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,230.33333333333334,0.008
65,2278,20,RL,70.0,8402,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,0,30,0,0,0,0,Gd,MnPrv,Shed,0,12,2007,New,147000,1120,1.0,30,10,0.13330159485836707,112.0,3.0,1.0,0.026785714285714284,0,82,74.10906085500646,11647.329268292682,1984.0,1980.5,82,82,82,82,186.66666666666666,0.008331349678647942
